drug,ndc_raw,ndc
atomoxetine,51407-103-30,51407010330
atomoxetine,63629-7828-1,63629782801
atomoxetine,63629-7828-2,63629782802
atomoxetine,60505-2831-3,60505283103
atomoxetine,60505-2832-3,60505283203
atomoxetine,60505-2835-3,60505283503
atomoxetine,60505-2833-3,60505283303
atomoxetine,60505-2836-3,60505283603
atomoxetine,60505-2830-3,60505283003
atomoxetine,51407-100-30,51407010030
atomoxetine,51407-102-30,51407010230
atomoxetine,51407-106-30,51407010630
atomoxetine,0002-3227-30,00002322730
atomoxetine,0002-3228-30,00002322830
atomoxetine,0002-3229-30,00002322930
atomoxetine,0002-3238-30,00002323830
atomoxetine,0002-3239-30,00002323930
atomoxetine,0002-3250-30,00002325030
atomoxetine,0002-3251-30,00002325130
dexmethylphenidate,65038-286-99,65038028699
dexmethylphenidate,65038-429-99,65038042999
dexmethylphenidate,65038-561-99,65038056199
dexmethylphenidate,16714-565-01,16714056501
dexmethylphenidate,16714-566-01,16714056601
dexmethylphenidate,0527-8108-37,00527810837
dexmethylphenidate,0527-8110-37,00527811037
dexmethylphenidate,0527-8111-37,00527811137
dexmethylphenidate,43602-327-05,43602032705
dexmethylphenidate,43602-327-30,43602032730
dexmethylphenidate,43602-328-05,43602032805
dexmethylphenidate,43602-328-30,43602032830
dexmethylphenidate,43602-329-05,43602032905
dexmethylphenidate,55466-122-12,55466012212
dexmethylphenidate,55466-123-12,55466012312
dexmethylphenidate,43386-861-03,43386086103
dexmethylphenidate,43386-862-03,43386086203
dexmethylphenidate,57664-376-83,57664037683
dexmethylphenidate,57664-378-08,57664037808
dexmethylphenidate,43602-329-30,43602032930
dexmethylphenidate,43602-330-05,43602033005
dexmethylphenidate,43602-330-30,43602033030
dexmethylphenidate,43602-331-05,43602033105
dexmethylphenidate,43602-331-30,43602033130
dexmethylphenidate,57664-621-88,57664062188
dexmethylphenidate,57664-622-88,57664062288
dexmethylphenidate,57664-623-88,57664062388
dexmethylphenidate,57664-624-88,57664062488
dexmethylphenidate,57664-625-88,57664062588
dexmethylphenidate,0527-8112-37,00527811237
dexmethylphenidate,0527-8109-37,00527810937
dexmethylphenidate,16714-567-01,16714056701
dexmethylphenidate,16714-568-01,16714056801
dexmethylphenidate,16714-569-01,16714056901
dexmethylphenidate,57664-626-88,57664062688
dexmethylphenidate,57664-628-88,57664062888
dexmethylphenidate,57664-629-88,57664062988
dexmethylphenidate,63629-2171-1,63629217101
dexmethylphenidate,63629-2172-1,63629217201
dexmethylphenidate,63629-2173-1,63629217301
dexmethylphenidate,63629-2174-1,63629217401
dexmethylphenidate,63629-2175-1,63629217501
dexmethylphenidate,63629-2176-1,63629217601
dexmethylphenidate,63629-2177-1,63629217701
dexmethylphenidate,63629-2178-1,63629217801
dexmethylphenidate,57664-376-18,57664037618
dexmethylphenidate,0527-8113-37,00527811337
dexmethylphenidate,57664-376-88,57664037688
dexmethylphenidate,42858-225-01,42858022501
dexmethylphenidate,42858-410-01,42858041001
dexmethylphenidate,57664-378-13,57664037813
dexmethylphenidate,57664-378-83,57664037883
dexmethylphenidate,57664-378-88,57664037888
dexmethylphenidate,57664-379-88,57664037988
dexmethylphenidate,57664-376-13,57664037613
dexmethylphenidate,57664-379-08,57664037908
dexmethylphenidate,0093-5045-01,00093504501
dexmethylphenidate,43386-860-01,43386086001
dexmethylphenidate,57664-379-13,57664037913
dexmethylphenidate,57664-379-18,57664037918
dexmethylphenidate,63629-2305-1,63629230501
dexmethylphenidate,63629-2306-1,63629230601
dexmethylphenidate,63629-2307-1,63629230701
dexmethylphenidate,0115-9918-01,00115991801
dexmethylphenidate,0115-9919-01,00115991901
dexmethylphenidate,0115-9920-01,00115992001
dexmethylphenidate,0115-9921-01,00115992101
dexmethylphenidate,0115-9922-01,00115992201
dexmethylphenidate,57664-379-83,57664037983
dexmethylphenidate,31722-229-01,31722022901
dexmethylphenidate,43602-332-05,43602033205
dexmethylphenidate,10702-106-01,10702010601
dexmethylphenidate,10702-107-01,10702010701
dexmethylphenidate,10702-108-01,10702010801
dexmethylphenidate,42858-011-01,42858001101
dexmethylphenidate,43602-332-30,43602033230
dexmethylphenidate,43602-333-05,43602033305
dexmethylphenidate,43602-333-30,43602033330
dexmethylphenidate,43602-334-05,43602033405
dexmethylphenidate,43602-334-30,43602033430
dexmethylphenidate,43386-860-03,43386086003
dexmethylphenidate,43386-860-10,43386086010
dexmethylphenidate,43386-861-01,43386086101
dexmethylphenidate,31722-230-01,31722023001
dexmethylphenidate,31722-231-01,31722023101
dexmethylphenidate,31722-232-01,31722023201
dexmethylphenidate,31722-233-01,31722023301
dexmethylphenidate,31722-234-01,31722023401
dexmethylphenidate,31722-235-01,31722023501
dexmethylphenidate,31722-236-01,31722023601
dexmethylphenidate,27808-091-01,27808009101
dexmethylphenidate,27808-092-01,27808009201
dexmethylphenidate,27808-093-01,27808009301
dexmethylphenidate,67877-655-01,67877065501
dexmethylphenidate,67877-655-05,67877065505
dexmethylphenidate,67877-655-30,67877065530
dexmethylphenidate,67877-656-01,67877065601
dexmethylphenidate,67877-656-05,67877065605
dexmethylphenidate,67877-656-30,67877065630
dexmethylphenidate,67877-657-01,67877065701
dexmethylphenidate,67877-657-05,67877065705
dexmethylphenidate,67877-657-30,67877065730
dexmethylphenidate,57664-376-08,57664037608
dexmethylphenidate,57664-378-18,57664037818
dexmethylphenidate,43386-862-01,43386086201
dexmethylphenidate,0115-1682-01,00115168201
dexmethylphenidate,0115-1683-01,00115168301
dexmethylphenidate,0115-1684-01,00115168401
dexmethylphenidate,0115-1685-01,00115168501
dexmethylphenidate,0115-1686-01,00115168601
dexmethylphenidate,0115-1709-01,00115170901
dexmethylphenidate,0115-1710-01,00115171001
dexmethylphenidate,0781-2682-01,00781268201
dexmethylphenidate,0781-2683-01,00781268301
dexmethylphenidate,0781-2684-01,00781268401
dexmethylphenidate,0781-2685-01,00781268501
dexmethylphenidate,0781-2686-01,00781268601
dexmethylphenidate,0781-2687-01,00781268701
dexmethylphenidate,0781-2688-01,00781268801
dexmethylphenidate,0781-2689-01,00781268901
dexmethylphenidate,43386-861-10,43386086110
dexmethylphenidate,0527-8106-37,00527810637
dexmethylphenidate,0527-8107-37,00527810737
dexmethylphenidate,70010-004-01,70010000401
dexmethylphenidate,70010-005-01,70010000501
dexmethylphenidate,70010-006-01,70010000601
dexmethylphenidate,70010-007-01,70010000701
dexmethylphenidate,70010-008-01,70010000801
dexmethylphenidate,70010-009-01,70010000901
dexmethylphenidate,70010-010-01,70010001001
dexmethylphenidate,70010-011-01,70010001101
dexmethylphenidate,0093-5550-01,00093555001
dexmethylphenidate,0093-5551-01,00093555101
dexmethylphenidate,0093-5552-01,00093555201
dexmethylphenidate,0093-5553-01,00093555301
dexmethylphenidate,0093-5554-01,00093555401
dexmethylphenidate,0093-5562-01,00093556201
dexmethylphenidate,0093-5046-01,00093504601
dexmethylphenidate,43386-862-10,43386086210
dexmethylphenidate,16714-562-01,16714056201
dexmethylphenidate,16714-563-01,16714056301
dexmethylphenidate,16714-564-01,16714056401
dexmethylphenidate,0078-0380-05,00078038005
dexmethylphenidate,0078-0381-05,00078038105
dexmethylphenidate,0078-0382-05,00078038205
dexmethylphenidate,0078-0430-05,00078043005
dexmethylphenidate,0078-0431-05,00078043105
dexmethylphenidate,0078-0432-05,00078043205
dexmethylphenidate,0078-0433-05,00078043305
dexmethylphenidate,0078-0434-05,00078043405
dexmethylphenidate,0078-0493-05,00078049305
dexmethylphenidate,0078-0608-05,00078060805
dexmethylphenidate,0078-0609-05,00078060905
dextroamphetamine,54092-383-01,54092038301
dextroamphetamine,54092-385-01,54092038501
dextroamphetamine,54092-389-01,54092038901
dextroamphetamine,54092-387-01,54092038701
dextroamphetamine,54092-391-01,54092039101
dextroamphetamine,57844-120-01,57844012001
dextroamphetamine,57844-105-01,57844010501
dextroamphetamine,57844-110-01,57844011001
dextroamphetamine,57844-112-01,57844011201
dextroamphetamine,57844-115-01,57844011501
dextroamphetamine,57844-130-01,57844013001
dextroamphetamine,54092-381-01,54092038101
dextroamphetamine,57844-117-01,57844011701
dextroamphetamine,64896-675-10,64896067510
dextroamphetamine,64896-674-10,64896067410
dextroamphetamine,64896-673-10,64896067310
dextroamphetamine,27808-085-01,27808008501
dextroamphetamine,0406-8884-01,00406888401
dextroamphetamine,0406-8885-01,00406888501
dextroamphetamine,0406-8891-01,00406889101
dextroamphetamine,0406-8892-01,00406889201
dextroamphetamine,0406-8893-01,00406889301
dextroamphetamine,0406-8894-01,00406889401
dextroamphetamine,31722-195-01,31722019501
dextroamphetamine,0115-1486-01,00115148601
dextroamphetamine,0115-1487-01,00115148701
dextroamphetamine,0115-1488-01,00115148801
dextroamphetamine,0115-1489-01,00115148901
dextroamphetamine,0115-1490-01,00115149001
dextroamphetamine,0115-1491-01,00115149101
dextroamphetamine,0185-2098-01,00185209801
dextroamphetamine,71335-2070-1,71335207001
dextroamphetamine,71335-2070-2,71335207002
dextroamphetamine,71335-2070-3,71335207003
dextroamphetamine,71335-1038-1,71335103801
dextroamphetamine,71335-1038-2,71335103802
dextroamphetamine,71335-1038-3,71335103803
dextroamphetamine,71335-1249-1,71335124901
dextroamphetamine,71335-1249-2,71335124902
dextroamphetamine,71335-1249-3,71335124903
dextroamphetamine,71335-1249-4,71335124904
dextroamphetamine,71335-1249-5,71335124905
dextroamphetamine,43602-316-05,43602031605
dextroamphetamine,43602-316-30,43602031630
dextroamphetamine,43602-317-05,43602031705
dextroamphetamine,43602-317-30,43602031730
dextroamphetamine,43602-318-05,43602031805
dextroamphetamine,43602-318-30,43602031830
dextroamphetamine,43602-319-05,43602031905
dextroamphetamine,43602-319-30,43602031930
dextroamphetamine,43602-320-05,43602032005
dextroamphetamine,43602-320-30,43602032030
dextroamphetamine,43602-321-05,43602032105
dextroamphetamine,43602-321-30,43602032130
dextroamphetamine,43975-277-10,43975027710
dextroamphetamine,43975-278-10,43975027810
dextroamphetamine,43975-279-10,43975027910
dextroamphetamine,43975-280-10,43975028010
dextroamphetamine,43975-281-10,43975028110
dextroamphetamine,43975-282-10,43975028210
dextroamphetamine,0527-0790-37,00527079037
dextroamphetamine,0527-0791-37,00527079137
dextroamphetamine,0527-0792-37,00527079237
dextroamphetamine,0527-0793-37,00527079337
dextroamphetamine,0527-0794-37,00527079437
dextroamphetamine,71335-0699-3,71335069903
dextroamphetamine,0185-0831-01,00185083101
dextroamphetamine,0185-0842-01,00185084201
dextroamphetamine,0185-0853-01,00185085301
dextroamphetamine,0185-0864-01,00185086401
dextroamphetamine,71335-0699-5,71335069905
dextroamphetamine,71335-0627-1,71335062701
dextroamphetamine,71335-0627-2,71335062702
dextroamphetamine,71335-0627-3,71335062703
dextroamphetamine,71335-0627-4,71335062704
dextroamphetamine,71335-0627-5,71335062705
dextroamphetamine,71335-0699-2,71335069902
dextroamphetamine,0527-0795-37,00527079537
dextroamphetamine,71335-0699-1,71335069901
dextroamphetamine,63629-1973-1,63629197301
dextroamphetamine,63629-1974-1,63629197401
dextroamphetamine,63629-1975-1,63629197501
dextroamphetamine,63629-1976-1,63629197601
dextroamphetamine,63629-1977-1,63629197701
dextroamphetamine,63629-1978-1,63629197801
dextroamphetamine,71335-0699-4,71335069904
dextroamphetamine,0185-2099-01,00185209901
dextroamphetamine,31722-185-01,31722018501
dextroamphetamine,31722-186-01,31722018601
dextroamphetamine,31722-187-01,31722018701
dextroamphetamine,31722-188-01,31722018801
dextroamphetamine,31722-189-01,31722018901
dextroamphetamine,0228-3059-11,00228305911
dextroamphetamine,0228-3060-11,00228306011
dextroamphetamine,0228-3061-11,00228306111
dextroamphetamine,0228-3062-11,00228306211
dextroamphetamine,0228-3063-11,00228306311
dextroamphetamine,0228-3064-11,00228306411
dextroamphetamine,60687-498-25,60687049825
dextroamphetamine,60687-509-25,60687050925
dextroamphetamine,60687-520-25,60687052025
dextroamphetamine,63629-2103-1,63629210301
dextroamphetamine,63629-2106-1,63629210601
dextroamphetamine,63629-2107-1,63629210701
dextroamphetamine,63629-2108-1,63629210801
dextroamphetamine,63629-2109-1,63629210901
dextroamphetamine,63629-2110-1,63629211001
dextroamphetamine,49884-839-01,49884083901
dextroamphetamine,49884-840-01,49884084001
dextroamphetamine,49884-841-01,49884084101
dextroamphetamine,49884-842-01,49884084201
dextroamphetamine,49884-843-01,49884084301
dextroamphetamine,49884-844-01,49884084401
dextroamphetamine,57664-336-88,57664033688
dextroamphetamine,57664-337-88,57664033788
dextroamphetamine,57664-338-88,57664033888
dextroamphetamine,57664-339-88,57664033988
dextroamphetamine,57664-340-88,57664034088
dextroamphetamine,57664-341-88,57664034188
dextroamphetamine,0527-5510-37,00527551037
dextroamphetamine,0527-5511-37,00527551137
dextroamphetamine,0527-5512-37,00527551237
dextroamphetamine,0527-5513-37,00527551337
dextroamphetamine,0527-5514-37,00527551437
dextroamphetamine,0527-5515-37,00527551537
dextroamphetamine,51407-548-01,51407054801
dextroamphetamine,51407-549-01,51407054901
dextroamphetamine,51407-550-01,51407055001
dextroamphetamine,51407-551-01,51407055101
dextroamphetamine,51407-552-01,51407055201
dextroamphetamine,51407-553-01,51407055301
dextroamphetamine,43975-331-10,43975033110
dextroamphetamine,43975-332-10,43975033210
dextroamphetamine,43975-333-10,43975033310
dextroamphetamine,43975-334-10,43975033410
dextroamphetamine,43975-335-10,43975033510
dextroamphetamine,43975-336-10,43975033610
dextroamphetamine,42858-721-01,42858072101
dextroamphetamine,42858-722-01,42858072201
dextroamphetamine,42858-723-01,42858072301
dextroamphetamine,42858-724-01,42858072401
dextroamphetamine,42858-725-01,42858072501
dextroamphetamine,42858-726-01,42858072601
dextroamphetamine,42858-727-01,42858072701
dextroamphetamine,42858-055-01,42858005501
dextroamphetamine,42858-215-01,42858021501
dextroamphetamine,42858-325-01,42858032501
dextroamphetamine,42858-610-01,42858061001
dextroamphetamine,42858-720-01,42858072001
dextroamphetamine,42858-930-01,42858093001
dextroamphetamine,63629-3729-1,63629372901
dextroamphetamine,63629-3729-2,63629372902
dextroamphetamine,63629-3729-3,63629372903
dextroamphetamine,63629-8279-1,63629827901
dextroamphetamine,63629-8280-1,63629828001
dextroamphetamine,52343-166-01,52343016601
dextroamphetamine,0527-1500-37,00527150037
dextroamphetamine,0527-1500-41,00527150041
dextroamphetamine,0527-1501-37,00527150137
dextroamphetamine,0527-1501-41,00527150141
dextroamphetamine,0527-1502-37,00527150237
dextroamphetamine,0527-1502-41,00527150241
dextroamphetamine,0527-1503-37,00527150337
dextroamphetamine,0527-1503-41,00527150341
dextroamphetamine,0527-1504-37,00527150437
dextroamphetamine,0527-1504-41,00527150441
dextroamphetamine,0527-1505-37,00527150537
dextroamphetamine,0527-1505-41,00527150541
dextroamphetamine,0527-1506-37,00527150637
dextroamphetamine,0527-1506-41,00527150641
dextroamphetamine,52343-160-01,52343016001
dextroamphetamine,13107-068-01,13107006801
dextroamphetamine,13107-068-05,13107006805
dextroamphetamine,13107-068-25,13107006825
dextroamphetamine,13107-068-50,13107006850
dextroamphetamine,13107-068-99,13107006899
dextroamphetamine,13107-069-01,13107006901
dextroamphetamine,13107-069-05,13107006905
dextroamphetamine,13107-069-25,13107006925
dextroamphetamine,13107-069-50,13107006950
dextroamphetamine,13107-069-99,13107006999
dextroamphetamine,13107-070-01,13107007001
dextroamphetamine,13107-070-05,13107007005
dextroamphetamine,13107-070-25,13107007025
dextroamphetamine,13107-070-50,13107007050
dextroamphetamine,13107-070-99,13107007099
dextroamphetamine,13107-071-01,13107007101
dextroamphetamine,13107-071-05,13107007105
dextroamphetamine,13107-071-25,13107007125
dextroamphetamine,13107-071-50,13107007150
dextroamphetamine,13107-071-99,13107007199
dextroamphetamine,13107-072-01,13107007201
dextroamphetamine,13107-072-05,13107007205
dextroamphetamine,13107-072-25,13107007225
dextroamphetamine,13107-072-50,13107007250
dextroamphetamine,13107-072-99,13107007299
dextroamphetamine,13107-073-01,13107007301
dextroamphetamine,13107-073-05,13107007305
dextroamphetamine,13107-073-25,13107007325
dextroamphetamine,13107-073-50,13107007350
dextroamphetamine,13107-073-99,13107007399
dextroamphetamine,13107-074-01,13107007401
dextroamphetamine,13107-074-05,13107007405
dextroamphetamine,13107-074-25,13107007425
dextroamphetamine,13107-074-50,13107007450
dextroamphetamine,13107-074-99,13107007499
dextroamphetamine,16714-948-01,16714094801
dextroamphetamine,16714-949-01,16714094901
dextroamphetamine,16714-950-01,16714095001
dextroamphetamine,16714-951-01,16714095101
dextroamphetamine,16714-952-01,16714095201
dextroamphetamine,16714-953-01,16714095301
dextroamphetamine,16714-954-01,16714095401
dextroamphetamine,71335-1081-1,71335108101
dextroamphetamine,71335-1081-2,71335108102
dextroamphetamine,71335-1081-3,71335108103
dextroamphetamine,52343-162-01,52343016201
dextroamphetamine,42806-339-01,42806033901
dextroamphetamine,11534-190-01,11534019001
dextroamphetamine,11534-195-03,11534019503
dextroamphetamine,11534-190-03,11534019003
dextroamphetamine,11534-194-01,11534019401
dextroamphetamine,11534-192-01,11534019201
dextroamphetamine,11534-193-03,11534019303
dextroamphetamine,11534-194-03,11534019403
dextroamphetamine,11534-195-01,11534019501
dextroamphetamine,11534-196-01,11534019601
dextroamphetamine,52343-164-01,52343016401
dextroamphetamine,42806-341-01,42806034101
dextroamphetamine,42806-344-01,42806034401
dextroamphetamine,72516-011-01,72516001101
dextroamphetamine,72516-012-01,72516001201
dextroamphetamine,72516-013-01,72516001301
dextroamphetamine,72516-014-01,72516001401
dextroamphetamine,72516-015-01,72516001501
dextroamphetamine,72516-016-01,72516001601
dextroamphetamine,0555-0775-02,00555077502
dextroamphetamine,0555-0776-02,00555077602
dextroamphetamine,0555-0777-02,00555077702
dextroamphetamine,0555-0971-02,00555097102
dextroamphetamine,0555-0972-02,00555097202
dextroamphetamine,0555-0973-02,00555097302
dextroamphetamine,0555-0974-02,00555097402
dextroamphetamine,63629-2376-1,63629237601
dextroamphetamine,63629-2378-1,63629237801
dextroamphetamine,63629-2379-1,63629237901
dextroamphetamine,63629-2380-1,63629238001
dextroamphetamine,63629-2381-1,63629238101
dextroamphetamine,63629-2382-1,63629238201
dextroamphetamine,52343-165-01,52343016501
dextroamphetamine,52343-163-01,52343016301
dextroamphetamine,0527-0760-37,00527076037
dextroamphetamine,0527-0761-37,00527076137
dextroamphetamine,0527-0762-37,00527076237
dextroamphetamine,0527-0763-37,00527076337
dextroamphetamine,0527-0764-37,00527076437
dextroamphetamine,0527-0765-37,00527076537
dextroamphetamine,0527-0766-37,00527076637
dextroamphetamine,11534-191-01,11534019101
dextroamphetamine,11534-192-03,11534019203
dextroamphetamine,63629-2377-1,63629237701
dextroamphetamine,42806-345-01,42806034501
dextroamphetamine,42806-343-01,42806034301
dextroamphetamine,63629-3730-1,63629373001
dextroamphetamine,63629-3730-2,63629373002
dextroamphetamine,63629-3730-3,63629373003
dextroamphetamine,63629-3730-4,63629373004
dextroamphetamine,63629-3730-5,63629373005
dextroamphetamine,63629-3731-1,63629373101
dextroamphetamine,63629-3731-2,63629373102
dextroamphetamine,63629-3731-3,63629373103
dextroamphetamine,63629-3731-4,63629373104
dextroamphetamine,63629-3731-5,63629373105
dextroamphetamine,52343-161-01,52343016101
dextroamphetamine,11534-191-03,11534019103
dextroamphetamine,11534-193-01,11534019301
dextroamphetamine,11534-196-03,11534019603
dextroamphetamine,47781-176-01,47781017601
dextroamphetamine,47781-179-01,47781017901
dextroamphetamine,47781-174-01,47781017401
dextroamphetamine,47781-178-01,47781017801
dextroamphetamine,47781-180-01,47781018001
dextroamphetamine,71335-0171-1,71335017101
dextroamphetamine,71335-0171-2,71335017102
dextroamphetamine,71335-0171-3,71335017103
dextroamphetamine,71335-0171-4,71335017104
dextroamphetamine,71335-0171-5,71335017105
dextroamphetamine,66993-596-02,66993059602
dextroamphetamine,66993-599-02,66993059902
dextroamphetamine,16714-805-01,16714080501
dextroamphetamine,43602-982-15,43602098215
dextroamphetamine,43602-982-16,43602098216
dextroamphetamine,43602-983-15,43602098315
dextroamphetamine,43602-983-16,43602098316
dextroamphetamine,43602-984-15,43602098415
dextroamphetamine,43602-984-16,43602098416
dextroamphetamine,43602-985-15,43602098515
dextroamphetamine,43602-985-16,43602098516
dextroamphetamine,43602-986-15,43602098615
dextroamphetamine,43602-986-16,43602098616
dextroamphetamine,43602-987-15,43602098715
dextroamphetamine,43602-987-16,43602098716
dextroamphetamine,43602-988-15,43602098815
dextroamphetamine,43602-988-16,43602098816
dextroamphetamine,60687-644-25,60687064425
dextroamphetamine,57664-642-08,57664064208
dextroamphetamine,16714-808-01,16714080801
dextroamphetamine,16714-807-01,16714080701
dextroamphetamine,16714-803-01,16714080301
dextroamphetamine,16714-806-01,16714080601
dextroamphetamine,16714-802-01,16714080201
dextroamphetamine,16714-804-01,16714080401
dextroamphetamine,57664-641-08,57664064108
dextroamphetamine,66993-594-02,66993059402
dextroamphetamine,66993-598-02,66993059802
dextroamphetamine,66993-597-02,66993059702
dextroamphetamine,43602-370-01,43602037001
dextroamphetamine,43602-370-05,43602037005
dextroamphetamine,43602-371-01,43602037101
dextroamphetamine,43602-371-05,43602037105
dextroamphetamine,43602-372-01,43602037201
dextroamphetamine,43602-372-05,43602037205
dextroamphetamine,43602-373-01,43602037301
dextroamphetamine,43602-373-05,43602037305
dextroamphetamine,43602-374-01,43602037401
dextroamphetamine,43602-374-05,43602037405
dextroamphetamine,43602-375-01,43602037501
dextroamphetamine,43602-375-05,43602037505
dextroamphetamine,43602-376-01,43602037601
dextroamphetamine,43602-376-05,43602037605
dextroamphetamine,66993-595-02,66993059502
dextroamphetamine,31722-155-01,31722015501
dextroamphetamine,31722-156-01,31722015601
dextroamphetamine,31722-157-01,31722015701
dextroamphetamine,31722-158-01,31722015801
dextroamphetamine,31722-159-01,31722015901
dextroamphetamine,31722-163-01,31722016301
dextroamphetamine,31722-164-01,31722016401
dextroamphetamine,0781-2329-01,00781232901
dextroamphetamine,0781-2335-01,00781233501
dextroamphetamine,0781-2343-01,00781234301
dextroamphetamine,0781-2352-01,00781235201
dextroamphetamine,0781-2368-01,00781236801
dextroamphetamine,0781-2371-01,00781237101
dextroamphetamine,57664-644-08,57664064408
dextroamphetamine,57664-645-08,57664064508
dextroamphetamine,57664-647-08,57664064708
dextroamphetamine,57664-643-08,57664064308
dextroamphetamine,57664-646-08,57664064608
dextroamphetamine,75826-126-30,75826012630
dextroamphetamine,51862-346-90,51862034690
dextroamphetamine,13107-035-01,13107003501
dextroamphetamine,13107-035-50,13107003550
dextroamphetamine,13107-035-99,13107003599
dextroamphetamine,13107-036-01,13107003601
dextroamphetamine,13107-036-50,13107003650
dextroamphetamine,13107-036-99,13107003699
dextroamphetamine,45963-303-09,45963030309
dextroamphetamine,52536-500-01,52536050001
dextroamphetamine,0115-9928-10,00115992810
dextroamphetamine,11534-188-01,11534018801
dextroamphetamine,11534-189-01,11534018901
dextroamphetamine,11534-189-03,11534018903
dextroamphetamine,11534-188-03,11534018803
dextroamphetamine,0115-9929-10,00115992910
dextroamphetamine,0115-9927-10,00115992710
dextroamphetamine,45963-304-09,45963030409
dextroamphetamine,0555-0952-02,00555095202
dextroamphetamine,0555-0953-02,00555095302
dextroamphetamine,43386-871-10,43386087110
dextroamphetamine,52536-515-03,52536051503
dextroamphetamine,52536-520-03,52536052003
dextroamphetamine,52536-530-03,52536053003
dextroamphetamine,51862-345-90,51862034590
dextroamphetamine,63629-2374-1,63629237401
dextroamphetamine,63629-2375-1,63629237501
dextroamphetamine,0406-8958-01,00406895801
dextroamphetamine,0406-8959-01,00406895901
dextroamphetamine,0406-8960-01,00406896001
dextroamphetamine,0406-8961-01,00406896101
dextroamphetamine,0406-8962-01,00406896201
dextroamphetamine,51862-344-90,51862034490
dextroamphetamine,43386-870-03,43386087003
dextroamphetamine,43386-871-01,43386087101
dextroamphetamine,10702-065-01,10702006501
dextroamphetamine,10702-065-03,10702006503
dextroamphetamine,10702-065-06,10702006506
dextroamphetamine,10702-066-01,10702006601
dextroamphetamine,10702-066-03,10702006603
dextroamphetamine,10702-066-06,10702006606
dextroamphetamine,66993-359-57,66993035957
dextroamphetamine,43386-870-10,43386087010
dextroamphetamine,43386-871-03,43386087103
dextroamphetamine,52536-500-03,52536050003
dextroamphetamine,52536-510-03,52536051003
dextroamphetamine,75826-120-10,75826012010
dextroamphetamine,75826-120-30,75826012030
dextroamphetamine,75826-121-10,75826012110
dextroamphetamine,75826-121-30,75826012130
dextroamphetamine,75826-122-10,75826012210
dextroamphetamine,75826-122-30,75826012230
dextroamphetamine,75826-123-10,75826012310
dextroamphetamine,75826-123-30,75826012330
dextroamphetamine,75826-124-10,75826012410
dextroamphetamine,75826-124-30,75826012430
dextroamphetamine,75826-125-10,75826012510
dextroamphetamine,45963-305-09,45963030509
dextroamphetamine,75826-125-30,75826012530
dextroamphetamine,75826-126-10,75826012610
dextroamphetamine,43386-870-01,43386087001
dextroamphetamine,0406-8951-01,00406895101
dextroamphetamine,0406-8952-01,00406895201
dextroamphetamine,0406-8953-01,00406895301
dextroamphetamine,0406-8954-01,00406895401
dextroamphetamine,0406-8955-01,00406895501
dextroamphetamine,0406-8956-01,00406895601
dextroamphetamine,54092-468-01,54092046801
dextroamphetamine,54092-474-01,54092047401
dextroamphetamine,54092-477-01,54092047701
dextroamphetamine,54092-471-01,54092047101
dextroamphetamine,21724-701-05,21724070105
dextroamphetamine,24338-850-03,24338085003
dextroamphetamine,24338-851-03,24338085103
dextroamphetamine,24338-852-03,24338085203
dextroamphetamine,24338-853-03,24338085303
dextroamphetamine,24338-854-03,24338085403
dextroamphetamine,24338-855-03,24338085503
dextroamphetamine,24338-856-03,24338085603
dextroamphetamine,24338-850-10,24338085010
dextroamphetamine,24338-851-10,24338085110
dextroamphetamine,24338-852-10,24338085210
dextroamphetamine,24338-853-10,24338085310
dextroamphetamine,24338-854-10,24338085410
dextroamphetamine,24338-855-10,24338085510
dextroamphetamine,24338-856-10,24338085610
lisdexamfetamine,59417-106-10,59417010610
lisdexamfetamine,59417-117-01,59417011701
lisdexamfetamine,59417-118-01,59417011801
lisdexamfetamine,59417-120-01,59417012001
lisdexamfetamine,59417-103-10,59417010310
lisdexamfetamine,59417-104-10,59417010410
lisdexamfetamine,59417-105-10,59417010510
lisdexamfetamine,59417-107-10,59417010710
lisdexamfetamine,59417-115-01,59417011501
lisdexamfetamine,59417-119-01,59417011901
lisdexamfetamine,59417-101-10,59417010110
lisdexamfetamine,59417-102-10,59417010210
lisdexamfetamine,59417-116-01,59417011601
methamphetamine,55292-104-01,55292010401
methamphetamine,70868-820-05,70868082005
methamphetamine,0054-0389-25,00054038925
methamphetamine,68308-115-01,68308011501
methylphenidate,72912-525-30,72912052530
methylphenidate,72912-535-30,72912053530
methylphenidate,72912-545-30,72912054530
methylphenidate,72912-555-30,72912055530
methylphenidate,72912-570-30,72912057030
methylphenidate,72912-585-30,72912058530
methylphenidate,42858-401-45,42858040145
methylphenidate,42858-403-45,42858040345
methylphenidate,42858-404-45,42858040445
methylphenidate,42858-405-45,42858040545
methylphenidate,42858-406-45,42858040645
methylphenidate,42858-402-45,42858040245
methylphenidate,42858-407-45,42858040745
methylphenidate,65038-286-99,65038028699
methylphenidate,65038-429-99,65038042999
methylphenidate,65038-561-99,65038056199
methylphenidate,50458-588-01,50458058801
methylphenidate,50458-587-01,50458058701
methylphenidate,50458-586-01,50458058601
methylphenidate,50458-585-01,50458058501
methylphenidate,70165-300-30,70165030030
methylphenidate,70165-100-30,70165010030
methylphenidate,70165-200-30,70165020030
methylphenidate,68968-5552-3,68968555203
methylphenidate,68968-5553-3,68968555303
methylphenidate,68968-5554-3,68968555403
methylphenidate,68968-5555-3,68968555503
methylphenidate,16714-565-01,16714056501
